r_over_rs,D_GR,D_SSZ,Xi
1.8241800000000001,1.0,1.0,0.0
1.82517,1.0,1.0,0.0
1.82616,1.0,1.0,0.0
1.82715,1.0,1.0,0.0
1.8281399999999999,1.0,1.0,0.0
1.8291300000000001,1.0,1.0,0.0
1.83012,1.0,1.0,0.0
1.83111,1.0,1.0,0.0
1.8321,1.0,1.0,0.0
1.8330899999999999,1.0,1.0,0.0
1.8340800000000002,1.0,1.0,0.0
1.83507,1.0,1.0,0.0
1.83606,1.0,1.0,0.0
1.83705,1.0,1.0,0.0
1.83804,1.0,1.0,0.0
1.8390300000000002,1.0,1.0,0.0
1.84002,1.0,1.0,0.0
1.84101,1.0,1.0,0.0
1.842,1.0,1.0,0.0
1.84299,1.0,1.0,0.0
1.8439800000000002,1.0,1.0,0.0
1.84497,1.0,1.0,0.0
1.84596,1.0,1.0,0.0
1.84695,1.0,1.0,0.0
1.84794,1.0,1.0,0.0
1.8489300000000002,1.0,1.0,0.0
1.84992,1.0,1.0,0.0
1.85091,1.0,1.0,0.0
1.8519,1.0,1.0,0.0
1.85289,1.0,1.0,0.0
1.8538800000000002,1.0,1.0,0.0
1.85487,1.0,1.0,0.0
1.85586,1.0,1.0,0.0
1.8568500000000001,1.0,1.0,0.0
1.85784,1.0,1.0,0.0
1.8588300000000002,1.0,1.0,0.0
1.85982,1.0,1.0,0.0
1.86081,1.0,1.0,0.0
1.8618000000000001,1.0,1.0,0.0
1.86279,1.0,1.0,0.0
1.86378,1.0,1.0,0.0
1.86477,1.0,1.0,0.0
1.86576,1.0,1.0,0.0
1.8667500000000001,1.0,1.0,0.0
1.86774,1.0,1.0,0.0
1.86873,1.0,1.0,0.0
1.86972,1.0,1.0,0.0
1.87071,1.0,1.0,0.0
1.8717000000000001,1.0,1.0,0.0
1.87269,1.0,1.0,0.0
1.87368,1.0,1.0,0.0
1.87467,1.0,1.0,0.0
1.8756599999999999,1.0,1.0,0.0
1.8766500000000002,1.0,1.0,0.0
1.87764,1.0,1.0,0.0
1.87863,1.0,1.0,0.0
1.87962,1.0,1.0,0.0
1.88061,1.0,1.0,0.0
1.8816000000000002,1.0,1.0,0.0
1.88259,1.0,1.0,0.0
1.88358,1.0,1.0,0.0
1.88457,1.0,1.0,0.0
1.88556,1.0,1.0,0.0
1.8865500000000002,1.0,1.0,0.0
1.88754,1.0,1.0,0.0
1.88853,1.0,1.0,0.0
1.88952,1.0,1.0,0.0
1.89051,1.0,1.0,0.0
1.8915000000000002,1.0,1.0,0.0
1.89249,1.0,1.0,0.0
1.89348,1.0,1.0,0.0
1.89447,1.0,1.0,0.0
1.89546,1.0,1.0,0.0
1.8964500000000002,1.0,1.0,0.0
1.89744,1.0,1.0,0.0
1.89843,1.0,1.0,0.0
1.89942,1.0,1.0,0.0
1.90041,1.0,1.0,0.0
1.9014000000000002,1.0,1.0,0.0
1.90239,1.0,1.0,0.0
1.90338,1.0,1.0,0.0
1.9043700000000001,1.0,1.0,0.0
1.90536,1.0,1.0,0.0
1.90635,1.0,1.0,0.0
1.90734,1.0,1.0,0.0
1.90833,1.0,1.0,0.0
1.9093200000000001,1.0,1.0,0.0
1.91031,1.0,1.0,0.0
1.9113,1.0,1.0,0.0
1.91229,1.0,1.0,0.0
1.91328,1.0,1.0,0.0
1.9142700000000001,1.0,1.0,0.0
1.91526,1.0,1.0,0.0
1.91625,1.0,1.0,0.0
1.91724,1.0,1.0,0.0
1.9182299999999999,1.0,1.0,0.0
1.9192200000000001,1.0,1.0,0.0
1.92021,1.0,1.0,0.0
1.9212,1.0,1.0,0.0
1.92219,1.0,1.0,0.0
1.92318,1.0,1.0,0.0
1.9241700000000002,1.0,1.0,0.0
1.92516,1.0,1.0,0.0
1.92615,1.0,1.0,0.0
1.92714,1.0,1.0,0.0
1.92813,1.0,1.0,0.0
1.9291200000000002,1.0,1.0,0.0
1.93011,1.0,1.0,0.0
1.9311,1.0,1.0,0.0
1.93209,1.0,1.0,0.0
1.93308,1.0,1.0,0.0
1.9340700000000002,1.0,1.0,0.0
1.93506,1.0,1.0,0.0
1.93605,1.0,1.0,0.0
1.93704,1.0,1.0,0.0
1.93803,1.0,1.0,0.0
1.9390200000000002,1.0,1.0,0.0
1.94001,1.0,1.0,0.0
1.941,1.0,1.0,0.0
1.94199,1.0,1.0,0.0
1.94298,1.0,1.0,0.0
1.9439700000000002,1.0,1.0,0.0
1.94496,1.0,1.0,0.0
1.94595,1.0,1.0,0.0
1.9469400000000001,1.0,1.0,0.0
1.94793,1.0,1.0,0.0
1.94892,1.0,1.0,0.0
1.94991,1.0,1.0,0.0
1.9509,1.0,1.0,0.0
1.9518900000000001,1.0,1.0,0.0
1.95288,1.0,1.0,0.0
1.95387,1.0,1.0,0.0
1.95486,1.0,1.0,0.0
1.95585,1.0,1.0,0.0
1.9568400000000001,1.0,1.0,0.0
1.95783,1.0,1.0,0.0
1.95882,1.0,1.0,0.0
1.95981,1.0,1.0,0.0
1.9607999999999999,1.0,1.0,0.0
1.9617900000000001,1.0,1.0,0.0
1.96278,1.0,1.0,0.0
1.96377,1.0,1.0,0.0
1.96476,1.0,1.0,0.0
1.9657499999999999,1.0,1.0,0.0
1.9667400000000002,1.0,1.0,0.0
1.96773,1.0,1.0,0.0
1.96872,1.0,1.0,0.0
1.96971,1.0,1.0,0.0
1.9707,1.0,1.0,0.0
1.9716900000000002,1.0,1.0,0.0
1.97268,1.0,1.0,0.0
1.97367,1.0,1.0,0.0
1.97466,1.0,1.0,0.0
1.97565,1.0,1.0,0.0
1.9766400000000002,1.0,1.0,0.0
1.97763,1.0,1.0,0.0
1.97862,1.0,1.0,0.0
1.97961,1.0,1.0,0.0
1.9806,1.0,1.0,0.0
1.9815900000000002,1.0,1.0,0.0
1.98258,1.0,1.0,0.0
1.98357,1.0,1.0,0.0
1.98456,1.0,1.0,0.0
1.98555,1.0,1.0,0.0
1.9865400000000002,1.0,1.0,0.0
1.98753,1.0,1.0,0.0
1.98852,1.0,1.0,0.0
1.9895100000000001,1.0,1.0,0.0
1.9905,1.0,1.0,0.0
1.9914900000000002,1.0,1.0,0.0
1.99248,1.0,1.0,0.0
1.99347,1.0,1.0,0.0
1.9944600000000001,1.0,1.0,0.0
1.99545,1.0,1.0,0.0
1.99644,1.0,1.0,0.0
1.99743,1.0,1.0,0.0
1.99842,1.0,1.0,0.0
1.9994100000000001,1.0,1.0,0.0
2.0004,1.0,1.0,0.0
2.00139,1.0,1.0,0.0
2.00238,1.0,1.0,0.0
2.00337,1.0,1.0,0.0
2.00436,1.0,1.0,0.0
2.00535,1.0,1.0,0.0
2.00634,1.0,1.0,0.0
2.00733,1.0,1.0,0.0
2.00832,1.0,1.0,0.0
2.00931,1.0,1.0,0.0
2.0103,1.0,1.0,0.0
2.01129,1.0,1.0,0.0
2.01228,1.0,1.0,0.0
2.01327,1.0,1.0,0.0
2.01426,1.0,1.0,0.0
2.01525,1.0,1.0,0.0
2.01624,1.0,1.0,0.0
2.01723,1.0,1.0,0.0
2.01822,1.0,1.0,0.0
2.01921,1.0,1.0,0.0
2.0202,1.0,1.0,0.0
2.02119,1.0,1.0,0.0
2.02218,1.0,1.0,0.0
2.02317,1.0,1.0,0.0
2.02416,1.0,1.0,0.0
2.02515,1.0,1.0,0.0
2.02614,1.0,1.0,0.0
2.02713,1.0,1.0,0.0
2.02812,1.0,1.0,0.0
2.02911,1.0,1.0,0.0
2.0301,1.0,1.0,0.0
2.03109,1.0,1.0,0.0
2.03208,1.0,1.0,0.0
2.03307,1.0,1.0,0.0
2.03406,1.0,1.0,0.0
2.03505,1.0,1.0,0.0
2.03604,1.0,1.0,0.0
2.03703,1.0,1.0,0.0
2.03802,1.0,1.0,0.0
2.03901,1.0,1.0,0.0
2.04,1.0,1.0,0.0
2.04099,1.0,1.0,0.0
2.04198,1.0,1.0,0.0
2.04297,1.0,1.0,0.0
2.04396,1.0,1.0,0.0
2.04495,1.0,1.0,0.0
2.04594,1.0,1.0,0.0
2.04693,1.0,1.0,0.0
2.04792,1.0,1.0,0.0
2.0489100000000002,1.0,1.0,0.0
2.0499,1.0,1.0,0.0
2.05089,1.0,1.0,0.0
2.05188,1.0,1.0,0.0
2.05287,1.0,1.0,0.0
2.0538600000000002,1.0,1.0,0.0
2.05485,1.0,1.0,0.0
2.05584,1.0,1.0,0.0
2.0568299999999997,1.0,1.0,0.0
2.05782,1.0,1.0,0.0
2.0588100000000003,1.0,1.0,0.0
2.0598,1.0,1.0,0.0
2.06079,1.0,1.0,0.0
2.0617799999999997,1.0,1.0,0.0
2.06277,1.0,1.0,0.0
2.0637600000000003,1.0,1.0,0.0
2.06475,1.0,1.0,0.0
2.06574,1.0,1.0,0.0
2.0667299999999997,1.0,1.0,0.0
2.06772,1.0,1.0,0.0
2.0687100000000003,1.0,1.0,0.0
2.0697,1.0,1.0,0.0
2.07069,1.0,1.0,0.0
2.0716799999999997,1.0,1.0,0.0
2.07267,1.0,1.0,0.0
2.0736600000000003,1.0,1.0,0.0
2.07465,1.0,1.0,0.0
2.07564,1.0,1.0,0.0
2.0766299999999998,1.0,1.0,0.0
2.07762,1.0,1.0,0.0
2.0786100000000003,1.0,1.0,0.0
2.0796,1.0,1.0,0.0
2.08059,1.0,1.0,0.0
2.0815799999999998,1.0,1.0,0.0
2.08257,1.0,1.0,0.0
2.0835600000000003,1.0,1.0,0.0
2.08455,1.0,1.0,0.0
2.08554,1.0,1.0,0.0
2.0865299999999998,1.0,1.0,0.0
2.08752,1.0,1.0,0.0
2.0885100000000003,1.0,1.0,0.0
2.0895,1.0,1.0,0.0
2.09049,1.0,1.0,0.0
2.09148,1.0,1.0,0.0
2.09247,1.0,1.0,0.0
2.0934600000000003,1.0,1.0,0.0
2.09445,1.0,1.0,0.0
2.09544,1.0,1.0,0.0
2.09643,1.0,1.0,0.0
2.09742,1.0,1.0,0.0
2.0984100000000003,1.0,1.0,0.0
2.0994,1.0,1.0,0.0
2.10039,1.0,1.0,0.0
2.10138,1.0,1.0,0.0
2.10237,1.0,1.0,0.0
2.1033600000000003,1.0,1.0,0.0
2.10435,1.0,1.0,0.0
2.10534,1.0,1.0,0.0
2.10633,1.0,1.0,0.0
2.10732,1.0,1.0,0.0
2.1083100000000004,1.0,1.0,0.0
2.1093,1.0,1.0,0.0
2.11029,1.0,1.0,0.0
2.11128,1.0,1.0,0.0
2.11227,1.0,1.0,0.0
2.1132600000000004,1.0,1.0,0.0
2.11425,1.0,1.0,0.0
2.11524,1.0,1.0,0.0
2.11623,1.0,1.0,0.0
2.11722,1.0,1.0,0.0
2.1182100000000004,1.0,1.0,0.0
2.1192,1.0,1.0,0.0
2.12019,1.0,1.0,0.0
2.12118,1.0,1.0,0.0
2.12217,1.0,1.0,0.0
2.12316,1.0,1.0,0.0
2.12415,1.0,1.0,0.0
2.12514,1.0,1.0,0.0
2.12613,1.0,1.0,0.0
2.12712,1.0,1.0,0.0
2.12811,1.0,1.0,0.0
2.1291,1.0,1.0,0.0
2.13009,1.0,1.0,0.0
2.13108,1.0,1.0,0.0
2.13207,1.0,1.0,0.0
2.13306,1.0,1.0,0.0
2.1340500000000002,1.0,1.0,0.0
2.13504,1.0,1.0,0.0
2.13603,1.0,1.0,0.0
2.13702,1.0,1.0,0.0
2.13801,1.0,1.0,0.0
2.1390000000000002,1.0,1.0,0.0
2.13999,1.0,1.0,0.0
2.14098,1.0,1.0,0.0
2.1419699999999997,1.0,1.0,0.0
2.14296,1.0,1.0,0.0
2.1439500000000002,1.0,1.0,0.0
2.14494,1.0,1.0,0.0
2.14593,1.0,1.0,0.0
2.1469199999999997,1.0,1.0,0.0
2.14791,1.0,1.0,0.0
2.1489000000000003,1.0,1.0,0.0
2.14989,1.0,1.0,0.0
2.15088,1.0,1.0,0.0
2.1518699999999997,1.0,1.0,0.0
2.15286,1.0,1.0,0.0
2.1538500000000003,1.0,1.0,0.0
2.15484,1.0,1.0,0.0
2.15583,1.0,1.0,0.0
2.1568199999999997,1.0,1.0,0.0
2.15781,1.0,1.0,0.0
2.1588000000000003,1.0,1.0,0.0
2.15979,1.0,1.0,0.0
2.16078,1.0,1.0,0.0
2.1617699999999997,1.0,1.0,0.0
2.16276,1.0,1.0,0.0
2.1637500000000003,1.0,1.0,0.0
2.16474,1.0,1.0,0.0
2.16573,1.0,1.0,0.0
2.1667199999999998,1.0,1.0,0.0
2.16771,1.0,1.0,0.0
2.1687000000000003,1.0,1.0,0.0
2.16969,1.0,1.0,0.0
2.17068,1.0,1.0,0.0
2.1716699999999998,1.0,1.0,0.0
2.17266,1.0,1.0,0.0
2.1736500000000003,1.0,1.0,0.0
2.17464,1.0,1.0,0.0
2.17563,1.0,1.0,0.0
2.1766199999999998,1.0,1.0,0.0
2.17761,1.0,1.0,0.0
2.1786000000000003,1.0,1.0,0.0
2.17959,1.0,1.0,0.0
2.18058,1.0,1.0,0.0
2.18157,1.0,1.0,0.0
2.18256,1.0,1.0,0.0
2.1835500000000003,1.0,1.0,0.0
2.18454,1.0,1.0,0.0
2.18553,1.0,1.0,0.0
2.18652,1.0,1.0,0.0
2.18751,1.0,1.0,0.0
2.1885000000000003,1.0,1.0,0.0
2.18949,1.0,1.0,0.0
2.19048,1.0,1.0,0.0
2.19147,1.0,1.0,0.0
2.19246,1.0,1.0,0.0
2.1934500000000003,1.0,1.0,0.0
2.19444,1.0,1.0,0.0
2.19543,1.0,1.0,0.0
2.19642,1.0,1.0,0.0
2.19741,1.0,1.0,0.0
2.1984000000000004,1.0,1.0,0.0
2.19939,1.0,1.0,0.0
2.20038,1.0,1.0,0.0
2.20137,1.0,1.0,0.0
2.20236,1.0,1.0,0.0
2.2033500000000004,1.0,1.0,0.0
2.20434,1.0,1.0,0.0
2.20533,1.0,1.0,0.0
2.20632,1.0,1.0,0.0
2.20731,1.0,1.0,0.0
2.2083,1.0,1.0,0.0
2.20929,1.0,1.0,0.0
2.21028,1.0,1.0,0.0
2.21127,1.0,1.0,0.0
2.21226,1.0,1.0,0.0
2.21325,1.0,1.0,0.0
2.21424,1.0,1.0,0.0
2.21523,1.0,1.0,0.0
2.21622,1.0,1.0,0.0
2.21721,1.0,1.0,0.0
2.2182,1.0,1.0,0.0
2.21919,1.0,1.0,0.0
2.22018,1.0,1.0,0.0
2.22117,1.0,1.0,0.0
2.22216,1.0,1.0,0.0
2.22315,1.0,1.0,0.0
2.2241400000000002,1.0,1.0,0.0
2.22513,1.0,1.0,0.0
2.22612,1.0,1.0,0.0
2.22711,1.0,1.0,0.0
2.2281,1.0,1.0,0.0
2.2290900000000002,1.0,1.0,0.0
2.23008,1.0,1.0,0.0
2.23107,1.0,1.0,0.0
2.2320599999999997,1.0,1.0,0.0
2.23305,1.0,1.0,0.0
2.2340400000000002,1.0,1.0,0.0
2.23503,1.0,1.0,0.0
2.23602,1.0,1.0,0.0
2.2370099999999997,1.0,1.0,0.0
2.238,1.0,1.0,0.0
2.2389900000000003,1.0,1.0,0.0
2.23998,1.0,1.0,0.0
2.24097,1.0,1.0,0.0
2.2419599999999997,1.0,1.0,0.0
2.24295,1.0,1.0,0.0
2.2439400000000003,1.0,1.0,0.0
2.24493,1.0,1.0,0.0
2.24592,1.0,1.0,0.0
2.2469099999999997,1.0,1.0,0.0
2.2479,1.0,1.0,0.0
2.2488900000000003,1.0,1.0,0.0
2.24988,1.0,1.0,0.0
2.25087,1.0,1.0,0.0
2.2518599999999998,1.0,1.0,0.0
2.25285,1.0,1.0,0.0
2.2538400000000003,1.0,1.0,0.0
2.25483,1.0,1.0,0.0
2.25582,1.0,1.0,0.0
2.2568099999999998,1.0,1.0,0.0
2.2578,1.0,1.0,0.0
2.2587900000000003,1.0,1.0,0.0
2.25978,1.0,1.0,0.0
2.26077,1.0,1.0,0.0
2.2617599999999998,1.0,1.0,0.0
2.26275,1.0,1.0,0.0
2.2637400000000003,1.0,1.0,0.0
2.26473,1.0,1.0,0.0
2.26572,1.0,1.0,0.0
2.26671,1.0,1.0,0.0
2.2677,1.0,1.0,0.0
2.2686900000000003,1.0,1.0,0.0
2.26968,1.0,1.0,0.0
2.27067,1.0,1.0,0.0
2.27166,1.0,1.0,0.0
2.27265,1.0,1.0,0.0
2.2736400000000003,1.0,1.0,0.0
2.27463,1.0,1.0,0.0
2.27562,1.0,1.0,0.0
2.27661,1.0,1.0,0.0
2.2776,1.0,1.0,0.0
2.2785900000000003,1.0,1.0,0.0
2.27958,1.0,1.0,0.0
2.28057,1.0,1.0,0.0
2.28156,1.0,1.0,0.0
2.28255,1.0,1.0,0.0
2.2835400000000003,1.0,1.0,0.0
2.28453,1.0,1.0,0.0
2.28552,1.0,1.0,0.0
2.28651,1.0,1.0,0.0
2.2875,1.0,1.0,0.0
2.2884900000000004,1.0,1.0,0.0
2.28948,1.0,1.0,0.0
2.29047,1.0,1.0,0.0
2.29146,1.0,1.0,0.0
2.29245,1.0,1.0,0.0
2.2934400000000004,1.0,1.0,0.0
2.29443,1.0,1.0,0.0
2.29542,1.0,1.0,0.0
2.29641,1.0,1.0,0.0
2.2974,1.0,1.0,0.0
2.29839,1.0,1.0,0.0
2.29938,1.0,1.0,0.0
2.30037,1.0,1.0,0.0
2.30136,1.0,1.0,0.0
2.30235,1.0,1.0,0.0
2.30334,1.0,1.0,0.0
2.30433,1.0,1.0,0.0
2.30532,1.0,1.0,0.0
2.30631,1.0,1.0,0.0
2.3073,1.0,1.0,0.0
2.30829,1.0,1.0,0.0
2.30928,1.0,1.0,0.0
2.31027,1.0,1.0,0.0
2.31126,1.0,1.0,0.0
2.31225,1.0,1.0,0.0
2.31324,1.0,1.0,0.0
2.3142300000000002,1.0,1.0,0.0
2.31522,1.0,1.0,0.0
2.31621,1.0,1.0,0.0
2.3171999999999997,1.0,1.0,0.0
2.31819,1.0,1.0,0.0
2.3191800000000002,1.0,1.0,0.0
2.32017,1.0,1.0,0.0
2.32116,1.0,1.0,0.0
2.3221499999999997,1.0,1.0,0.0
2.32314,1.0,1.0,0.0
2.3241300000000003,1.0,1.0,0.0
2.32512,1.0,1.0,0.0
2.32611,1.0,1.0,0.0
2.3270999999999997,1.0,1.0,0.0
2.32809,1.0,1.0,0.0
2.3290800000000003,1.0,1.0,0.0
2.33007,1.0,1.0,0.0
2.33106,1.0,1.0,0.0
2.3320499999999997,1.0,1.0,0.0
2.33304,1.0,1.0,0.0
2.3340300000000003,1.0,1.0,0.0
2.33502,1.0,1.0,0.0
2.33601,1.0,1.0,0.0
2.3369999999999997,1.0,1.0,0.0
2.33799,1.0,1.0,0.0
2.3389800000000003,1.0,1.0,0.0
2.33997,1.0,1.0,0.0
2.34096,1.0,1.0,0.0
2.3419499999999998,1.0,1.0,0.0
2.34294,1.0,1.0,0.0
2.3439300000000003,1.0,1.0,0.0
2.34492,1.0,1.0,0.0
2.34591,1.0,1.0,0.0
2.3468999999999998,1.0,1.0,0.0
2.34789,1.0,1.0,0.0
2.3488800000000003,1.0,1.0,0.0
2.34987,1.0,1.0,0.0
2.35086,1.0,1.0,0.0
2.3518499999999998,1.0,1.0,0.0
2.35284,1.0,1.0,0.0
2.3538300000000003,1.0,1.0,0.0
2.35482,1.0,1.0,0.0
2.35581,1.0,1.0,0.0
2.3568,1.0,1.0,0.0
2.35779,1.0,1.0,0.0
2.3587800000000003,1.0,1.0,0.0
2.35977,1.0,1.0,0.0
2.36076,1.0,1.0,0.0
2.36175,1.0,1.0,0.0
2.36274,1.0,1.0,0.0
2.3637300000000003,1.0,1.0,0.0
2.36472,1.0,1.0,0.0
2.36571,1.0,1.0,0.0
2.3667,1.0,1.0,0.0
2.36769,1.0,1.0,0.0
2.3686800000000003,1.0,1.0,0.0
2.36967,1.0,1.0,0.0
2.37066,1.0,1.0,0.0
2.37165,1.0,1.0,0.0
2.37264,1.0,1.0,0.0
2.3736300000000004,1.0,1.0,0.0
2.37462,1.0,1.0,0.0
2.37561,1.0,1.0,0.0
2.3766,1.0,1.0,0.0
2.37759,1.0,1.0,0.0
2.3785800000000004,1.0,1.0,0.0
2.37957,1.0,1.0,0.0
2.38056,1.0,1.0,0.0
2.38155,1.0,1.0,0.0
2.38254,1.0,1.0,0.0
2.38353,1.0,1.0,0.0
2.38452,1.0,1.0,0.0
2.38551,1.0,1.0,0.0
2.3865,1.0,1.0,0.0
2.38749,1.0,1.0,0.0
2.38848,1.0,1.0,0.0
2.38947,1.0,1.0,0.0
2.39046,1.0,1.0,0.0
2.39145,1.0,1.0,0.0
2.39244,1.0,1.0,0.0
2.39343,1.0,1.0,0.0
2.39442,1.0,1.0,0.0
2.39541,1.0,1.0,0.0
2.3964,1.0,1.0,0.0
2.39739,1.0,1.0,0.0
2.39838,1.0,1.0,0.0
2.3993700000000002,1.0,1.0,0.0
2.40036,1.0,1.0,0.0
2.40135,1.0,1.0,0.0
2.40234,1.0,1.0,0.0
2.40333,1.0,1.0,0.0
2.4043200000000002,1.0,1.0,0.0
2.40531,1.0,1.0,0.0
2.4063,1.0,1.0,0.0
2.4072899999999997,1.0,1.0,0.0
2.40828,1.0,1.0,0.0
2.4092700000000002,1.0,1.0,0.0
2.41026,1.0,1.0,0.0
2.41125,1.0,1.0,0.0
2.4122399999999997,1.0,1.0,0.0
2.41323,1.0,1.0,0.0
2.4142200000000003,1.0,1.0,0.0
2.41521,1.0,1.0,0.0
2.4162,1.0,1.0,0.0
2.4171899999999997,1.0,1.0,0.0
2.41818,1.0,1.0,0.0
2.4191700000000003,1.0,1.0,0.0
2.42016,1.0,1.0,0.0
2.42115,1.0,1.0,0.0
2.4221399999999997,1.0,1.0,0.0
2.42313,1.0,1.0,0.0
2.4241200000000003,1.0,1.0,0.0
2.42511,1.0,1.0,0.0
2.4261,1.0,1.0,0.0
2.4270899999999997,1.0,1.0,0.0
2.42808,1.0,1.0,0.0
2.4290700000000003,1.0,1.0,0.0
2.43006,1.0,1.0,0.0
2.43105,1.0,1.0,0.0
2.4320399999999998,1.0,1.0,0.0
2.43303,1.0,1.0,0.0
2.4340200000000003,1.0,1.0,0.0
2.43501,1.0,1.0,0.0
2.436,1.0,1.0,0.0
2.4369899999999998,1.0,1.0,0.0
2.43798,1.0,1.0,0.0
2.4389700000000003,1.0,1.0,0.0
2.43996,1.0,1.0,0.0
2.44095,1.0,1.0,0.0
2.4419399999999998,1.0,1.0,0.0
2.44293,1.0,1.0,0.0
2.4439200000000003,1.0,1.0,0.0
2.44491,1.0,1.0,0.0
2.4459,1.0,1.0,0.0
2.44689,1.0,1.0,0.0
2.44788,1.0,1.0,0.0
2.4488700000000003,1.0,1.0,0.0
2.44986,1.0,1.0,0.0
2.45085,1.0,1.0,0.0
2.45184,1.0,1.0,0.0
2.45283,1.0,1.0,0.0
2.4538200000000003,1.0,1.0,0.0
2.45481,1.0,1.0,0.0
2.4558,1.0,1.0,0.0
2.45679,1.0,1.0,0.0
2.45778,1.0,1.0,0.0
2.4587700000000003,1.0,1.0,0.0
2.45976,1.0,1.0,0.0
2.46075,1.0,1.0,0.0
2.46174,1.0,1.0,0.0
2.46273,1.0,1.0,0.0
2.4637200000000004,1.0,1.0,0.0
2.46471,1.0,1.0,0.0
2.4657,1.0,1.0,0.0
2.46669,1.0,1.0,0.0
2.46768,1.0,1.0,0.0
2.4686700000000004,1.0,1.0,0.0
2.46966,1.0,1.0,0.0
2.47065,1.0,1.0,0.0
2.47164,1.0,1.0,0.0
2.47263,1.0,1.0,0.0
2.47362,1.0,1.0,0.0
2.47461,1.0,1.0,0.0
2.4756,1.0,1.0,0.0
2.47659,1.0,1.0,0.0
2.47758,1.0,1.0,0.0
2.47857,1.0,1.0,0.0
2.47956,1.0,1.0,0.0
2.48055,1.0,1.0,0.0
2.48154,1.0,1.0,0.0
2.48253,1.0,1.0,0.0
2.48352,1.0,1.0,0.0
2.48451,1.0,1.0,0.0
2.4855,1.0,1.0,0.0
2.48649,1.0,1.0,0.0
2.48748,1.0,1.0,0.0
2.48847,1.0,1.0,0.0
2.4894600000000002,1.0,1.0,0.0
2.49045,1.0,1.0,0.0
2.49144,1.0,1.0,0.0
2.49243,1.0,1.0,0.0
2.49342,1.0,1.0,0.0
2.4944100000000002,1.0,1.0,0.0
2.4954,1.0,1.0,0.0
2.49639,1.0,1.0,0.0
2.4973799999999997,1.0,1.0,0.0
2.49837,1.0,1.0,0.0
2.4993600000000002,1.0,1.0,0.0
2.50035,1.0,1.0,0.0
2.50134,1.0,1.0,0.0
2.5023299999999997,1.0,1.0,0.0
2.50332,1.0,1.0,0.0
2.5043100000000003,1.0,1.0,0.0
2.5053,1.0,1.0,0.0
2.50629,1.0,1.0,0.0
2.5072799999999997,1.0,1.0,0.0
2.50827,1.0,1.0,0.0
2.5092600000000003,1.0,1.0,0.0
2.51025,1.0,1.0,0.0
2.51124,1.0,1.0,0.0
2.5122299999999997,1.0,1.0,0.0
2.51322,1.0,1.0,0.0
2.5142100000000003,1.0,1.0,0.0
2.5152,1.0,1.0,0.0
2.51619,1.0,1.0,0.0
2.5171799999999998,1.0,1.0,0.0
2.51817,1.0,1.0,0.0
2.5191600000000003,1.0,1.0,0.0
2.52015,1.0,1.0,0.0
2.52114,1.0,1.0,0.0
2.5221299999999998,1.0,1.0,0.0
2.52312,1.0,1.0,0.0
2.5241100000000003,1.0,1.0,0.0
2.5251,1.0,1.0,0.0
2.52609,1.0,1.0,0.0
2.5270799999999998,1.0,1.0,0.0
2.52807,1.0,1.0,0.0
2.5290600000000003,1.0,1.0,0.0
2.53005,1.0,1.0,0.0
2.53104,1.0,1.0,0.0
2.53203,1.0,1.0,0.0
2.53302,1.0,1.0,0.0
2.5340100000000003,1.0,1.0,0.0
2.535,1.0,1.0,0.0
2.53599,1.0,1.0,0.0
2.53698,1.0,1.0,0.0
2.53797,1.0,1.0,0.0
2.5389600000000003,1.0,1.0,0.0
2.53995,1.0,1.0,0.0
2.54094,1.0,1.0,0.0
2.54193,1.0,1.0,0.0
2.54292,1.0,1.0,0.0
2.5439100000000003,1.0,1.0,0.0
2.5449,1.0,1.0,0.0
2.54589,1.0,1.0,0.0
2.54688,1.0,1.0,0.0
2.54787,1.0,1.0,0.0
2.5488600000000003,1.0,1.0,0.0
2.54985,1.0,1.0,0.0
2.55084,1.0,1.0,0.0
2.55183,1.0,1.0,0.0
2.55282,1.0,1.0,0.0
2.5538100000000004,1.0,1.0,0.0
2.5548,1.0,1.0,0.0
2.55579,1.0,1.0,0.0
2.55678,1.0,1.0,0.0
2.55777,1.0,1.0,0.0
2.5587600000000004,1.0,1.0,0.0
2.55975,1.0,1.0,0.0
2.56074,1.0,1.0,0.0
2.56173,1.0,1.0,0.0
2.56272,1.0,1.0,0.0
2.56371,1.0,1.0,0.0
2.5647,1.0,1.0,0.0
2.56569,1.0,1.0,0.0
2.56668,1.0,1.0,0.0
2.56767,1.0,1.0,0.0
2.56866,1.0,1.0,0.0
2.56965,1.0,1.0,0.0
2.57064,1.0,1.0,0.0
2.57163,1.0,1.0,0.0
2.57262,1.0,1.0,0.0
2.57361,1.0,1.0,0.0
2.5746,1.0,1.0,0.0
2.57559,1.0,1.0,0.0
2.57658,1.0,1.0,0.0
2.57757,1.0,1.0,0.0
2.57856,1.0,1.0,0.0
2.5795500000000002,1.0,1.0,0.0
2.58054,1.0,1.0,0.0
2.58153,1.0,1.0,0.0
2.5825199999999997,1.0,1.0,0.0
2.58351,1.0,1.0,0.0
2.5845000000000002,1.0,1.0,0.0
2.58549,1.0,1.0,0.0
2.58648,1.0,1.0,0.0
2.5874699999999997,1.0,1.0,0.0
2.58846,1.0,1.0,0.0
2.5894500000000003,1.0,1.0,0.0
2.59044,1.0,1.0,0.0
2.59143,1.0,1.0,0.0
2.5924199999999997,1.0,1.0,0.0
2.59341,1.0,1.0,0.0
